AgeGroup,Divorced,YearsTogether,Divorced,Province,Divorced
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,1,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
,,50 years,0,,
